752,Cavinton Forte,Vinpocetinum,tabletki,10 mg,"30 tabl.
90 tabl.","Rp
Rp","5909997076645
5909997076652",Forfarm Sp. z o.o.,177/10,Richter Gedeon Nyrt.,Węgry
753,Cavinton Forte,Vinpocetinum,tabletki,10 mg,"30 tabl.
90 tabl.","Rp
Rp","5902023774942
5902023774959",Pretium Farm Sp. z o.o.,536/15,Richter Gedeon Nyrt.,Węgry
754,Ceclor,Cefaclorum,"granulat do
sporządzania zawiesiny
doustnej",250 mg/5 ml,1 butelka 100 ml,Rp,5909997203836,InPharm Sp. z o.o.,596/11,Rottapharm S.L.,Hiszpania
755,Ceclor,Cefaclorum,"granulat do
sporządzania zawiesiny
doustnej",250 mg/5 ml,1 butelka 100 ml,Rp,5909997207827,Forfarm Sp. z o.o.,123/12,Rottapharm S.L.,Hiszpania
756,Ceglar,Valganciclovirum,tabletki powlekane,450 mg,60 tabl.,Rp,5909991308919,Delfarma Sp. z o.o.,476/16,Sandoz d.d.,Łotwa
757,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997222783
5909997222790",InPharm Sp. z o.o.,159/13,"Merck Sharp & Dohme de
Espana S.A.",Hiszpania
758,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997228259
5909997228266",Forfarm Sp. z o.o.,519/13,"Merck Sharp & Dohme de
Espana S.A.",Hiszpania
759,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909991205003
5909991205010",ICHEM Sp. z o.o.,38/15,"Merck Sharp & Dohme de
España, S.A.",Hiszpania
760,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997014111
5909997014128",InPharm Sp. z o.o.,230/09,"Merck Sharp & Dohme
Limited","Wielka
Brytania"
761,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909990503841
5909990503858",Delfarma Sp. z o.o.,43/08,"Merck Sharp & Dohme
Limited","Wielka
Brytania"
"",,,,,,,,,,,
762,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5902023771361
5902023771378",Pretium Farm Sp. z o.o.,418/13,"Merck Sharp & Dohme, Lda.",Portugalia
763,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909991245214
5909991245221",InPharm Sp. z o.o.,728/15,"Merck Sharp & Dohme, Lda.",Portugalia
764,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5903111836023
5903111836030","PharmaVitae Sp. z o.o. sp.
k.",176/15,"Merck Sharp & Dohme, Lda.",Portugalia
765,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg",28 tabl.,Rp,5909991218331,Aga Kommerz spol. s.r.o.,202/15,"Merck Sharp & Dohme, Lda.",Portugalia
766,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997216010
5909997216027",Delfarma Sp. z o.o.,742/12,N.V. Organon,Rumunia
767,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997224510
5909997224527",InPharm Sp. z o.o.,261/13,N.V. Organon,Rumunia
768,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909991256760
5909991256777","Laboratorium Galenowe
Olsztyn Sp. z o.o.",8/16,N.V. Organon,Rumunia
769,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997215198
5909997215884",Avrentim Sp. z o.o.,683/12,Organon Laboratories Ltd.,"Wielka
Brytania"
770,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997215136
5909997215143",MEDKON Hurt Sp. z o.o.,688/12,Organon Laboratories Ltd.,"Wielka
Brytania"
771,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909990502820
5909990502837",Forfarm Sp. z o.o.,75/07,"Organon Portugesa -
Produtos Quimicos e
Farmaceuticos Lda.",Portugalia
772,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909997215914
5909997215921",MEDKON Hurt Sp. z o.o.,705/12,"Organon Portugesa -
Produtos Quimicos e
Farmaceuticos Lda.",Portugalia
773,Cerazette,Desogestrelum,tabletki powlekane,"0,075 mg","28 tabl.
84 tabl.","Rp
Rp","5909991205843
5909991205850",Delfarma Sp. z o.o.,26/15,"Merck Sharp & Dohme de
España, S.A.",Hiszpania
774,Chibroxin,Norfloxacinum,"krople do oczu, roztwór",3 mg/ml,1 butelka 5 ml,Rp,5909997212616,"Blau Farma Group Sp. z
o.o. - S.K.A.",457/12,Thea S.A.,Hiszpania
775,Chibroxin,Norfloxacinum,"krople do oczu, roztwór",3 mg/ml,1 butelka 5 ml,Rp,5909997214665,Delfarma Sp. z o.o.,612/12,Thea S.A.,Hiszpania
776,Chibroxin,Norfloxacinum,"krople do oczu, roztwór",3 mg/ml,1 butelka 5 ml,Rp,5909997226767,ICHEM Sp. z o.o.,432/13,Thea S.A.,Hiszpania
777,Chibroxin,Norfloxacinum,"krople do oczu, roztwór",3 mg/ml,1 butelka 5 ml,Rp,5909997228297,Avrentim Sp. z o.o.,497/13,Thea S.A.,Hiszpania
778,Cilest,"Norgestimatum +
Ethinylestradiolum",tabletki,250 mcg + 35 mcg,"21 tabl.
63 tabl.","Rp
Rp","5909997213170
5909997213187",Forfarm Sp. z o.o.,499/12,Janssen-Cilag Ltd,Irlandia
"",,,,,,,,,,,
779,Cilest,"Norgestimatum +
Ethinylestradiolum",tabletki,250 mcg + 35 mcg,"21 tabl.
63 tabl.","Rp
Rp","5909997213194
5909997213200",InPharm Sp. z o.o.,501/12,Janssen-Cilag Ltd,Irlandia
780,Cilest,"Norgestimatum +
Ethinylestradiolum",tabletki,250 mcg + 35 mcg,"21 tabl.
63 tabl.","Rp
Rp","5909997213743
5909997213750",MEDKON Hurt Sp. z o.o.,532/12,Janssen-Cilag Ltd,Irlandia
781,Cilest,"Norgestimatum +
Ethinylestradiolum",tabletki,250 mcg + 35 mcg,"21 tabl.
63 tabl.","Rp
Rp","5909997218724
5909997218731",ICHEM Sp. z o.o.,847/12,Janssen-Cilag Ltd,Irlandia
782,Cilest,"Norgestimatum +
Ethinylestradiolum",tabletki,250 mcg + 35 mcg,"21 tabl.
63 tabl.","Rp
Rp","5909997218946
5909997218953",Delfarma Sp. z o.o.,879/12,Janssen-Cilag Ltd,Irlandia
783,Cilest,"Norgestimatum +
Ethinylestradiolum",tabletki,250 mcg + 35 mcg,"21 tabl.
63 tabl.","Rp
Rp","5909997224718
5909997224725","BIO CARE PHARMA Sp. 1
o.o.",302/13,Janssen-Cilag Ltd,Irlandia
784,Ciloxan,Ciprofloxacinum,"krople do oczu, roztwór",3 mg/ml,1 butelka 5 ml,Rp,5909997214801,Forfarm Sp. z o.o.,649/12,Alcon Ophthalmika GmbH,Austria
785,Ciloxan,Ciprofloxacinum,"krople do oczu, roztwór",3 mg/ml,1 butelka 5 ml,Rp,5909997219943,InPharm Sp. z o.o.,928/12,Alcon Ophthalmika GmbH,Austria
786,Cilozek,Cilostazolum,tabletki,100 mg,"30 tabl.
60 tabl.","Rp
Rp","5909991296476
5909991296483",Delfarma Sp. z o.o.,429/16,Adamed Sp. z o.o.,Czechy
787,Cinie 50,Sumatriptanum,tabletki,50 mg,"2 tabl.
4 tabl.
6 tabl.
12 tabl.","Rp
Rp
Rp
Rp","5909997229638
5909997229645
5909997229652
5909997229669",Delfarma Sp. z o.o.,574/13,Zentiva k.s.,Litwa
788,Cinie 50,Sumatriptanum,tabletki,50 mg,6 tabl.,Rp,5909991231316,InPharm Sp. z o.o.,474/15,Zentiva k.s.,Czechy
789,Cinie 50,Sumatriptanum,tabletki,50 mg,"6 tabl.
12 tabl.","Rp
Rp","5902023774669
5902023774676",Pretium Farm Sp. z o.o.,699/15,Zentiva k.s.,Czechy
790,Cinie 50,Sumatriptanum,tabletki,50 mg,6 tabl.,Rp,5909991265724,Delfarma Sp. z o.o.,134/16,Zentiva k.s.,Czechy
791,Cinie 50,Sumatriptanum,tabletki,50 mg,"6 tabl.
12 tabl.","Rp
Rp","5909991272555
5909991272562",Forfarm Sp. z o.o.,222/16,"Zentiva, k.s.",Czechy
792,Cinie 100,Sumatriptanum,tabletki,100 mg,"2 tabl.
3 tabl.
4 tabl.
6 tabl.
12 tabl.
18 tabl.","Rp
Rp
Rp
Rp
Rp
Rp","5909997229676
5909997229683
5909997229690
5909997229706
5909997229713
5909997229720",Delfarma Sp. z o.o.,575/13,Zentiva k.s.,Litwa
793,Cinie 100,Sumatriptanum,tabletki,100 mg,6 tabl.,Rp,5909991231354,InPharm Sp. z o.o.,505/15,Zentiva k.s.,Czechy
794,Cinie 100,Sumatriptanum,tabletki,100 mg,6 tabl.,Rp,5909991236694,Delfarma Sp. z o.o.,588/15,Zentiva k.s.,Czechy
"",,,,,,,,,,,
795,Cinie 100,Sumatriptanum,tabletki,100 mg,"6 tabl.
12 tabl.
18 tabl.","Rp
Rp
Rp","5902023774683
5902023774690
5902023774706",Pretium Farm Sp. z o.o.,629/15,Zentiva k.s.,Czechy
796,Cinie 100,Sumatriptanum,tabletki,100 mg,"2 tabl.
6 tabl.","Rp
Rp","5909991279127
5909991279134",Aga Kommerz spol. s r.o.,288/16,Zentiva k.s.,Czechy
797,Cipramil,Citalopramum,tabletki powlekane,20 mg,"28 tabl.
56 tabl.","Rp
Rp","5909997215464
5909997215471",Forfarm Sp. z o.o.,651/12,"Lundbeck Espana, S.A.",Hiszpania
798,Cipramil,Citalopramum,tabletki powlekane,20 mg,"28 tabl.
56 tabl.","Rp
Rp","5909997076928
5909997076935",Delfarma Sp. z o.o.,212/10,"Lundbeck Espana, S.A.",Hiszpania
799,Cipramil,Citalopramum,tabletki powlekane,20 mg,"28 tabl.
56 tabl.","Rp
Rp","5909997207179
5909997207186","Blau Farma Group Sp. z
o.o. - S.K.A.",90/12,"Lundbeck Espana, S.A.",Hiszpania
800,Cipramil,Citalopramum,tabletki powlekane,20 mg,"28 tabl.
56 tabl.","Rp
Rp","5909997213026
5909997213033","PharmaVitae Sp. z o.o. sp.
k.",482/12,"Lundbeck Espana, S.A.",Hiszpania
801,Cipramil,Citalopramum,tabletki powlekane,20 mg,"28 tabl.
56 tabl.","Rp
Rp","5909997221014
5909997221021",InPharm Sp. z o.o.,122/13,"Lundbeck Espana, S.A.",Hiszpania
802,Cipramil,Citalopramum,tabletki powlekane,20 mg,"28 tabl.
56 tabl.","Rp
Rp","5902023772023
5902023772030",Pretium Farm Sp. z o.o.,95/14,"Lundbeck España, S.A.",Hiszpania
803,"Ciprofloxacinum
Claris",Ciprofloxacinum,roztwór do infuzji,2 mg/ml,1 butelka 100 ml,Rp,5909991206840,Tramco Sp. z o.o.,39/15,"Claris Lifescience (UK)
Limited",Łotwa
804,Citabax 10,Citalopramum,tabletki powlekane,10 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991264635
5909991264642
5909991264659",InPharm Sp. z o.o.,95/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
805,Citabax 10,Citalopramum,tabletki powlekane,10 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991269753
5909991269760
5909991269777",Delfarma Sp. z o.o.,197/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
806,Citabax 20,Citalopramum,tabletki powlekane,20 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991233051
5909991233068
5909991233075",Delfarma Sp. z o.o.,519/15,Ranbaxy (UK) Limited,Słowacja
807,Citabax 20,Citalopramum,tabletki powlekane,20 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991256555
5909991256562
5909991256579",Delfarma Sp. z o.o.,11/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
808,Citabax 20,Citalopramum,tabletki powlekane,20 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991261412
5909991261429
5909991261436",InPharm Sp. z o.o.,81/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
"",,,,,,,,,,,
809,Citabax 20,Citalopramum,tabletki powlekane,20 mg,30 tabl.,Rp,5909997211640,InPharm Sp. z o.o.,387/12,Ranbaxy (UK) Limited,Holandia
810,Citabax 20,Citalopramum,tabletki powlekane,20 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991266998
5909991267001
5909991267018",Forfarm Sp. z o.o.,160/16,Ranbaxy (UK) Limited,Słowacja
811,Citabax 40,Citalopramum,tabletki powlekane,40 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991268077
5909991268084
5909991268091",InPharm Sp. z o.o.,192/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
812,Citabax 40,Citalopramum,tabletki powlekane,40 mg,"14 tabl.
28 tabl.
56 tabl.","Rp
Rp
Rp","5909991269982
5909991269999
5909991270001",Delfarma Sp. z o.o.,196/16,Ranbaxy (UK) Limited,"Wielka
Brytania"
813,Citabax 40,Citalopramum,tabletki powlekane,40 mg,30 tabl.,Rp,5909997211398,InPharm Sp. z o.o.,401/12,Ranbaxy (UK) Limited,Holandia
814,Citabax 40,Citalopramum,tabletki powlekane,40 mg,"10 tabl.
20 tabl.
30 tabl.
40 tabl.
50 tabl.
60 tabl.","Rp
Rp
Rp
Rp
Rp
Rp","5909997215297
5909997215303
5909997215310
5909997215327
5909997215334
5909997215341",Delfarma Sp. z o.o.,624/12,Ranbaxy (UK) Limited,Holandia
815,Claritine Active,"Loratadinum +
Pseudoephedrini sulfas","tabletki o przedłużonym
uwalnianiu",5 mg + 120 mg,7 tabl.,OTC,5909997222141,Delfarma Sp. z o.o.,117/13,"Merck Sharp & Dohme
A.F.B.E.E.",Grecja
816,Claritine Active,"Loratadinum +
Pseudoephedrini sulfas","tabletki o przedłużonym
uwalnianiu",5 mg + 120 mg,7 tabl.,OTC,5909997206462,InPharm Sp. z o.o.,68/12,"Merck Sharp &
Dohme.F.B.E.E. D.T. MSD
A.F.B.E.E.",Grecja
817,Claritine Active,"Loratadinum +
Pseudoephedrini sulfas","tabletki o przedłużonym
uwalnianiu",5 mg + 120 mg,10 tabl.,OTC,5909997206882,InPharm Sp. z o.o.,85/12,"Merck Sharp and Dohme de
Espana, S.A.",Hiszpania
818,Claritine Active,"Loratadinum +
Pseudoephedrini sulfas","tabletki o przedłużonym
uwalnianiu",5 mg + 120 mg,10 tabl.,OTC,5909997225388,Delfarma Sp. z o.o.,332/13,"Merck Sharp and Dohme de
Espana, S.A.",Hiszpania
819,Claritine Allergy,Loratadinum,tabletki,10 mg,7 tabl.,OTC,5909997230931,"PharmaVitae Sp. z o.o. sp.
k.",146/14,Bayer Hellas,Grecja
820,Claritine Allergy,Loratadinum,tabletki,10 mg,7 tabl.,OTC,5902023774089,Pretium Farm Sp. z o.o.,669/15,Bayer Hellas (ABEE) SA,Grecja
821,Claritine Allergy,Loratadinum,tabletki,10 mg,7 tabl.,OTC,5909997226309,Delfarma Sp. z o.o.,375/13,Bayer Hellas A.B.E.E.,Grecja
822,Claritine Allergy,Loratadinum,tabletki,10 mg,7 tabl.,OTC,5909997229973,InPharm Sp. z o.o.,33/14,MSD A.F.V.E.E,Grecja
823,Claritine Allergy,Loratadinum,tabletki,10 mg,7 tabl.,OTC,5909997231532,Forfarm Sp. z o.o.,134/14,MSD A.F.V.E.E.,Grecja
"",,,,,,,,,,,
824,Clarzole,Letrozolum,tabletki powlekane,"2,5 mg","30 tabl.
60 tabl.","Rp
Rp","5909991231705
5909991231712",Delfarma Sp. z o.o.,494/15,Actavis Group PTC ehf,Holandia
825,Clostilbegyt,Clomifeni citras,tabletki,50 mg,10 tabl.,Rp,5902023773419,Pretium Farm Sp. z o.o.,225/15,EGIS Pharamaceuticals PLC,Rumunia
826,Clostilbegyt,Clomifeni citras,tabletki,50 mg,10 tabl.,Rp,5909997216805,Forfarm Sp. z o.o.,726/12,EGIS Pharmaceuticals PLC,Rumunia
827,Clostilbegyt,Clomifeni citras,tabletki,50 mg,10 tabl.,Rp,5909997224534,InPharm Sp. z o.o.,268/13,EGIS Pharmaceuticals PLC,Rumunia
828,Clostilbegyt,Clomifeni citras,tabletki,50 mg,10 tabl.,Rp,5909991233136,Delfarma Sp. z o.o.,525/15,Egis Pharmaceuticals PLC,Rumunia
829,Coaxil,Tianeptinum natricum,tabletki drażowane,"12,5 mg","30 tabl.
90 tabl.","Rp
Rp","5909991265984
5909991265991",Forfarm Sp. z o.o.,140/16,Les Laboratoires Servier,Czechy
830,Coaxil,Tianeptinum natricum,tabletki drażowane,"12,5 mg","30 tabl.
90 tabl.","Rp
Rp","5909991267131
5909991267148",InPharm Sp. z o.o.,164/16,Les Laboratoires Servier,Czechy
831,Coaxil,Tianeptinum natricum,tabletki drażowane,"12,5 mg","30 tabl.
90 tabl.","Rp
Rp","5909991290016
5909991290023",Delfarma Sp. z o.o.,381/16,Les Laboratoires Servier,Czechy
832,Co-Bespres,"Valsartanum +
Hydrochlorothiazidum",tabletki powlekane,160 mg + 25 mg,28 tabl.,Rp,5909991282028,Delfarma Sp. z o.o.,322/16,"Teva Pharma – Produtos
Farmaceuticos, Lda.",Portugalia
833,Co-Bespres,"Valsartanum +
Hydrochlorothiazidum",tabletki powlekane,160 mg + 25 mg,"14 tabl.
28 tabl.","Rp
Rp","5909991305932
5909991305949",InPharm Sp. z o.o.,468/16,"Teva Pharma – Produtos
Farmaceuticos, Lda.",Portugalia
834,Colchicum Dispert,"Colchici seminis
extractum siccum",tabletki drażowane,"0,5 mg","20 tabl.
50 tabl.","Rp
Rp","5909991192686
5909991192693",InPharm Sp. z o.o.,322/14,"Pharmaselect Intenational
Beteiligungs GmbH",Czechy
835,Colchicum Dispert,"Colchici seminis
extractum siccum",tabletki drażowane,"0,5 mg","20 tabl.
50 tabl.","Rp
Rp","5909991282318
5909991282325",Delfarma Sp. z o.o.,330/16,"Pharmaselect International
Beteiligungs GmbH",Czechy
836,"Coldrex o smaku
cytrynowym","Paracetamolum +
Phenylephrini
hydrochloridum + Acidum
ascorbicum","proszek do sporządzania
roztworu doustnego","(750 mg + 10 mg
+ 60 mg)/5 g","5 sasz.
10 sasz.","OTC
OTC","5909997219004
5909997219011",Delfarma Sp. z o.o.,875/12,"GlaxoSmithKline Consumer
Healthcare",Rumunia
837,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"30 tabl.
50 tabl.
100 tabl.","Rp
Rp
Rp","5909991239602
5909991239619
5909991239626",Delfarma Sp. z o.o.,643/15,Merck BV,Holandia
838,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"30 tabl.
50 tabl.
100 tabl.","Rp
Rp
Rp","5909991286330
5909991286347
5909991286354",InPharm Sp. z o.o.,364/16,Merck BV,Holandia
"",,,,,,,,,,,
839,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"28 tabl.
30 tabl.
30 tabl. (1 x 30)
50 tabl.
100 tabl.","Rp
Rp
Rp
Rp
Rp","5909997233581
5909997013602
5909997205120
5909997013619
5909997013626",Delfarma Sp. z o.o.,195/09,Merck KGaA,Bułgaria
840,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5909997229881,Aga Kommerz spol. s r.o.,18/14,Merck KGaA,Bułgaria
841,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"30 tabl.
50 tabl.
100 tabl.","Rp
Rp
Rp","5909991209667
5909991209674
5909991209681",Delfarma Sp. z o.o.,85/15,Merck KGaA,Rumunia
842,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"30 tabl.
60 tabl.","Rp
Rp","5909991226596
5909991226602",Forfarm Sp. z o.o.,361/15,Merck KGaA,Łotwa
843,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"28 tabl.
30 tabl.
50 tabl.
100 tabl.","Rp
Rp
Rp
Rp","5909991246389
5909991246396
5909991246402
5909991246419",InPharm Sp. z o.o.,729/15,Merck KGaA,Bułgaria
844,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5909991256098,InPharm Sp. z o.o.,847/15,Merck KGaA,Łotwa
845,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5902023770074,Pretium Farm Sp. z o.o.,542/12,Merck S.L.,Hiszpania
846,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5909997214412,"PharmaVitae Sp. z o.o. sp.
k.",632/12,Merck S.L.,Hiszpania
847,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5909997217376,Tramco Sp. z o.o.,795/12,Merck S.L.,Hiszpania
848,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5909997221045,ICHEM Sp. z o.o.,128/13,Merck S.L.,Hiszpania
849,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5909997014517,InPharm Sp. z o.o.,258/09,"Merck, S.L.",Hiszpania
850,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,30 tabl.,Rp,5909997200613,Forfarm Sp. z o.o.,364/11,"Merck, S.L.",Hiszpania
851,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"30 tabl.
60 tabl.
105 tabl.","Rp
Rp
Rp","5909997230498
5909997230504
5909997230511",Delfarma Sp. z o.o.,60/14,"Merck, S.L.",Hiszpania
852,Concor 5,Bisoprololi fumaras,tabletki powlekane,5 mg,"30 tabl.
60 tabl.","Rp
Rp","5909991266059
5909991266066","Laboratorium Galenowe
Olsztyn Sp. z o.o.",151/16,"Merck, S.L.",Hiszpania
853,Concor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,30 tabl.,Rp,5909997217369,Tramco Sp. z o.o.,796/12,Merck S.L.,Hiszpania
854,Concor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,"30 tabl.
60 tabl.","Rp
Rp","5902023770821
5902023770838",Pretium Farm Sp. z o.o.,154/13,Merck S.L.,Hiszpania
"",,,,,,,,,,,
855,Concor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,"30 tabl.
60 tabl.","Rp
Rp","5909997228006
5909997228013","PharmaVitae Sp. z o.o. sp.
k.",488/13,Merck S.L.,Hiszpania
856,Concor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,30 tabl.,Rp,5909997200620,Forfarm Sp. z o.o.,365/11,"Merck, S.L.",Hiszpania
857,Concor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,"30 tabl.
60 tabl.
90 tabl.","Rp
Rp
Rp","5909997200545
5909997200552
5909997200569",Delfarma Sp. z o.o.,371/11,"Merck, S.L.",Hiszpania
858,Concor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,30 tabl.,Rp,5909997014746,InPharm Sp. z o.o.,278/09,"Merck, S.L.",Hiszpania
859,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,"1,25 mg","20 szt.
30 tabl.
40 tabl.
60 tabl.
100 tabl.","Rp
Rp
Rp
Rp
Rp","5909997227276
5909997226088
5909997227283
5909997226095
5909997226101",Delfarma Sp. z o.o.,364/13,Merck Serono GmbH,Niemcy
860,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,"1,25 mg","20 tabl.
40 tabl.
60 tabl.
100 tabl.","Rp
Rp
Rp
Rp","5909991250331
5909991250348
5909991193133
5909991193140",Forfarm Sp. z o.o.,325/14,Merck Serono GmbH,Niemcy
861,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,"1,25 mg","20 tabl. (1 x 20)
20 tabl. (2 x 10)
30 tabl. (3 x 10)
40 tabl. (2 x 20)
40 tabl. (4 x 10)
60 tabl. (6 x 10)
60 tabl. (3 x 20)
100 tabl. (5 x 20)
100 tabl. (10 x 10)","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5902023774003
5902023773952
5902023773969
5902023774010
5902023773976
5902023773983
5902023774027
5902023774034
5902023773990",Pretium Farm Sp. z o.o.,286/15,Merck Serono GmbH,Niemcy
862,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,"1,25 mg","28 tabl.
56 tabl.
100 tabl.","Rp
Rp
Rp","5909991234973
5909991234980
5909991234997",Delfarma Sp. z o.o.,552/15,Merck Serono Ltd,"Wielka
Brytania"
863,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,"1,25 mg","28 tabl.
56 tabl.
100 tabl.","Rp
Rp
Rp","5909991240004
5909991240011
5909991240028","PharmaVitae Sp. z o.o. sp.
k.",650/15,Merck Serono Ltd,"Wielka
Brytania"
864,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,1.25 mg,"28 tabl.
56 tabl.","Rp
Rp","5909991257460
5909991257477",Forfarm Sp. z o.o.,21/16,Merck Serono Ltd,"Wielka
Brytania"
865,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,1.25 mg,"28 tabl.
56 tabl.","Rp
Rp","5909991258917
5909991258924","Laboratorium Galenowe
Olsztyn Sp. z o.o.",43/16,Merck Serono Ltd,"Wielka
Brytania"
866,"Concor Cor 1,25",Bisoprololi fumaras,tabletki powlekane,"1,25 mg","28 tabl.
56 tabl.","Rp
Rp","5909991206710
5909991206727",InPharm Sp. z o.o.,46/15,Merck Serono Ltd,"Wielka
Brytania"
"",,,,,,,,,,,
867,Concor Cor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,"28 tabl.
56 tabl.","Rp
Rp","5909997222929
5909997222936",InPharm Sp. z o.o.,173/13,Merck KGaA,Hiszpania
868,Concor Cor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,"28 tabl.
56 tabl.
100 tabl.","Rp
Rp
Rp","5909991260880
5909991260897
5909991260903",Delfarma Sp. z o.o.,71/16,Merck Serono Ltd,"Wielka
Brytania"
869,Concor Cor 10,Bisoprololi fumaras,tabletki powlekane,10 mg,"28 tabl.
56 tabl.","Rp
Rp","5909991286385
5909991286392",InPharm Sp. z o.o.,363/16,Merck Serono Ltd,"Wielka
Brytania"
870,"Concor Cor 2,5",Bisoprololi fumaras,tabletki powlekane,"2,5 mg","28 tabl.
56 tabl.","Rp
Rp","5909997076621
5909997076638",InPharm Sp. z o.o.,190/10,Merck KGaA,Hiszpania
871,"Concor Cor 2,5",Bisoprololi fumaras,tabletki powlekane,"2,5 mg","28 tabl.
56 tabl.
100 tabl.","Rp
Rp
Rp","5909997218434
5909997218441
5909997218458",Delfarma Sp. z o.o.,4/13,Merck KGaA,Hiszpania
872,"Concor Cor 2,5",Bisoprololi fumaras,tabletki powlekane,"2,5 mg","28 tabl.
56 tabl.","Rp
Rp","5909997221090
5909997221106",ICHEM Sp. z o.o.,130/13,Merck KGaA,Hiszpania
873,"Concor Cor 2,5",Bisoprololi fumaras,tabletki powlekane,"2,5 mg","28 tabl.
56 tabl.","Rp
Rp","5909997223964
5909997223971",Forfarm Sp. z o.o.,218/13,Merck KGaA,Hiszpania
